,,,,,,,,,,Month,,,,,,,,,,,,
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Drum 5,Rainbow Beach,,,,,,,,,,,,1,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Drum 7,Rainbow Beach,,,,,,,,,,,1,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,,,,,,,,,1,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active Total,,,,,,,,,,,,,2,1,3
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Tanby Point,Active,Tanby Point Drum 42,Capricorn Coast,,1,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Yorkeys Knob,Active,Yorkeys Knob Drum 30,Cairns,,,,,,,,,1,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead Total,,,,,2,4,,,1,,1,1,3,,3,3,18
Bull Whaler,2-3m,Shark,Unknown,>= 2m,Dead,Kellys Beach,Active,Kellys Beach Drum 16,Bundaberg,,,,,1,,,,,,,,1
Bull Whaler,2-3m,Shark Total,,,,,,,,4,7,3,3,4,3,1,2,8,1,3,8,47
Bull Whaler Total,,,,,,,,,,7,17,11,7,8,4,2,4,11,3,4,15,93
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Bargara,Active,Bargara Drum 10,Bundaberg,,1,,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Bargara,Active,Bargara Drum 11,Bundaberg,1,,,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Bargara,Active Total,,,1,1,,,,,,,,,,,2
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Florence Bay,Active,Florence Bay Drum 25,Townsville,,,,,,,,,,1,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 32,Townsville,,,1,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 33,Townsville,,,1,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 34,Townsville,,1,,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 35,Townsville,,,,,1,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 36,Townsville,,,,,,,,,,1,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active Total,,,,1,2,,1,,,,,1,,,5
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Nelly Bay,Active,Nelly Bay Drum 10,Townsville,,,,,,,,,,,,1,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Nelly Bay,Active,Nelly Bay Drum 7,Townsville,,,,,,1,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Nelly Bay,Active Total,,,,,,,,1,,,,,,1,2
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,The Strand,Active,The Strand Drum 48,Townsville,,,1,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,The Strand,Active,The Strand Drum 54,Townsville,,,,,,,,,,1,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,The Strand,Active Total,,,,,1,,,,,,,1,,,2
Catfish,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,1,2,3,,1,1,,,,3,,1,12
Cod,Non-shark,Other,Unknown,Non-shark,Alive,Nelly Bay,Active,Nelly Bay Drum 13,Townsville,,,,,,1,,,,,,,1
Common Blacktip Wha,0-1m,Shark,Male,< 2m,Dead,Tannum Sands,Active,Tannum Sands Drum 3,Gladstone,,1,,,,,,,,,,,1
Common Blacktip Wha,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Active,Tannum Sands Drum 4,Gladstone,,,,,,,,,,1,,,1
Common Blacktip Wha,1-2m,Shark,Unknown,< 2m,Dead,Tannum Sands,Active,Tannum Sands Drum 11,Gladstone,,,1,,,,,,,,,,1
Common Blacktip Wha,1-2m,Shark Total,,,,,,,,,,1,,,,,,,1,,,2
Common Blacktip Wha Total,,,,,,,,,,,1,1,,,,,,,1,,,3
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Burleigh Beach,Active,Burleigh Beach Net 6,Gold Coast,,,,,,,1,,,,,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Caloundra,Active,Caloundra Net 11,Sunshine Coast South & Bribie Island,,,,,,,,,,,1,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,,,1,,,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,,,1,,,,,,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Surfers Paradise Beach,Active,Surfers Paradise Beach Net 2,Gold Coast,,,,,,,,,,,1,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Tallebudgera Beach,Active,Tallebudgera Beach Net 7,Gold Coast,,2,,,,,,,1,,,,3
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead Total,,,,,,2,1,,,1,1,,1,,2,,8
Common Dolphin,Non-shark,Mammal,Male,Non-shark,Dead,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,,1,,,,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Male,Non-shark,Dead,Main Beach,Active,Main Beach Net 1,Gold Coast,,,,,,1,,,,,,,1
Common Dolphin,Non-shark,Mammal,Male,Non-shark,Dead Total,,,,,,1,,,,1,,,,,,,2
Common Dolphin,Non-shark,Mammal Total,,,,,,,,,3,1,,,2,1,,1,,2,,10
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Currumbin Beach,Active,Currumbin Beach Net 8,Gold Coast,,,,,,,,,,,,1,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Eimeo Beach,Not Active,Eimeo Beach Net 3,Mackay,,,,,,,,2,,,,,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Harbour Beach,Active,Harbour Beach Net 1,Mackay,,,,,,,,,,,2,,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,,,,,,,,,,,1,1,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Kurrawa Beach,Active,Kurrawa Beach Net 3,Gold Coast,,,,,,,,,,,1,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Mermaid Beach,Active,Mermaid Beach Net 4,Gold Coast,,,,,,,,,,,,1,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Miami Beach,Active,Miami Beach Net 5,Gold Coast,3,,,,,,,,,,,,3
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Mooloolaba Beach,Active,Mooloolaba Beach Net 9,Sunshine Coast South & Bribie Island,,1,,,,,,,,,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,3,1,,,,,,2,,,4,3,13
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Eimeo Beach,Not Active,Eimeo Beach Net 3,Mackay,,,,,,,,1,,,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Miami Beach,Active,Miami Beach Net 5,Gold Coast,,,,,,,,,,1,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,,,,,,,,1,,1,,,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark Total,,,,,,3,1,,,,,,3,,1,4,3,15
Creek Whaler,0-1m,Shark,Male,< 2m,Dead,Palm Cove,Active,Palm Cove Drum 18,Cairns,,,,,,,,,,,,1,1
Creek Whaler,1-2m,Shark,Female,< 2m,Dead,Emu Park,Active,Emu Park Drum 48,Capricorn Coast,,1,,,,,,,,,,,1
Creek Whaler Total,,,,,,,,,,,1,,,,,,,,,,1,2
Devilray *,Non-shark,Other,Male,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,,,,,,,,,,1,1
Devilray *,Non-shark,Other,Unknown,Non-shark,Alive,Miami Beach,Active,Miami Beach Net 5,Gold Coast,,,,,,1,,,,,,,1
Devilray *,Non-shark,Other Total,,,,,,,,,,,,,1,,,,,,1,2
Dolphin,Non-shark,Mammal,Male,Non-shark,Dead,Mooloolaba Beach,Active,Mooloolaba Beach Net 9,Sunshine Coast South & Bribie Island,,,,1,,,,,,,,,1
Dusky Whaler,1-2m,Shark,Female,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Drum 3,Rainbow Beach,,,,,1,,,,,,,,1
Dusky Whaler,1-2m,Shark,Female,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,,,,,,,,1,1
Dusky Whaler,1-2m,Shark,Female,< 2m,Dead,Rainbow Beach,Active Total,,,,,,,1,,,,,,,1,2
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Ocean Beach,Active,Ocean Beach Drum 32,Nth Stradbroke Is.,,,,,1,,,,,,,,1
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Drum 3,Rainbow Beach,,,,,,,,,1,,,,1
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Drum 4,Rainbow Beach,1,,,,,1,,,,,,,2
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active Total,,,1,,,,,1,,,1,,,,3
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead Total,,,,,1,,,,1,1,,,1,,,,4
Dusky Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Drum 3,Rainbow Beach,1,,,,,,,,,,,,1
Dusky Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,1,,,,,,,,,1
Dusky Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active Total,,,1,,,1,,,,,,,,,2
Dusky Whaler,2-3m,Shark Total,,,,,,,,2,,,1,1,1,,,1,,,,6
Dusky Whaler Total,,,,,,,,,,2,,,1,2,1,,,1,,,1,8
Eagle Ray *,Non-shark,Other,Female,Non-shark,Dead,Bucasia Beach,Not Active,Bucasia Beach Net 2,Mackay,,,,,1,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Maroochydore Beach,Active,Maroochydore Beach Net 6,Sunshine Coast North,,,1,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,1,,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,1,,1,,,,,,,,,,2
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Bilinga Beach,Active,Bilinga Beach Net 9,Gold Coast,,,,,,,,,,,1,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark Total,,,,,,1,,1,,,,,,,,1,,3
Eagle Ray *,Non-shark,Other Total,,,,,,,,1,,1,,1,,,,,,1,,4
Giant Shovelnosed R,Non-shark,Other,Female,Non-shark,Dead,Lammermoor Beach,Active,Lammermoor Beach Drum 23,Capricorn Coast,,,,,,,,,,,1,,1
Giant Trevally,Non-shark,Other,Unknown,Non-shark,Dead,The Strand,Active,The Strand Drum 50,Townsville,,,1,,,,,,,,,,1
Graceful Whaler,1-2m,Shark,Female,< 2m,Dead,The Strand,Active,The Strand Drum 47,Townsville,,,,,,,,,,,,1,1
Great Hammerhead,1-2m,Shark,Female,< 2m,Dead,Alexandra Headland,Active,Alexandra Headland Net 8,Sunshine Coast South & Bribie Island,,,,,,,,,,,,1,1
Great Hammerhead,1-2m,Shark,Female,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 38,Capricorn Coast,,,,,,,,,,,,1,1
Great Hammerhead,1-2m,Shark,Female,< 2m,Dead Total,,,,,,,,,,,,,,,,2,2
Great Hammerhead,1-2m,Shark,Male,< 2m,Dead,Alexandra Headland,Active,Alexandra Headland Net 8,Sunshine Coast South & Bribie Island,,,,,,,,,1,,,,1
Great Hammerhead,1-2m,Shark,Male,< 2m,Dead,Maroochydore Beach,Active,Maroochydore Beach Net 5,Sunshine Coast North,,,1,,,,,,,,,,1
Great Hammerhead,1-2m,Shark,Male,< 2m,Dead Total,,,,,,,1,,,,,,1,,,,2
Great Hammerhead,1-2m,Shark Total,,,,,,,,,,1,,,,,,1,,,2,4
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Ellis Beach,Active,Ellis Beach Drum 2,Cairns,,,,,,,,,,,,1,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,,,1,,,,,,,,,,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Maroochydore Beach,Active,Maroochydore Beach Net 6,Sunshine Coast North,,,,,,,,,,1,,,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,1,,,1,,,,,,,,,2
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Wurtulla,Active,Wurtulla Net 10,Sunshine Coast South & Bribie Island,,,,,,,1,,,,,,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead Total,,,,,1,,1,1,,,1,,,1,,1,6
Great Hammerhead,2-3m,Shark,Male,>= 2m,Dead,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,,,,,,,,,,,,1,1
Great Hammerhead,2-3m,Shark,Male,>= 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,,,,,,,,2,,2
Great Hammerhead,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,1,,,,,,,,,,1
Great Hammerhead,2-3m,Shark,Male,>= 2m,Dead Total,,,,,,,1,,,,,,,,2,1,4
Great Hammerhead,2-3m,Shark Total,,,,,,,,1,,2,1,,,1,,,1,2,2,10
Great Hammerhead,3-4m,Shark,Female,>= 2m,Dead,Miami Beach,Active,Miami Beach Net 5,Gold Coast,1,,,,,,,,,,,,1
Great Hammerhead,3-4m,Shark,Male,>= 2m,Dead,Bilinga Beach,Active,Bilinga Beach Net 9,Gold Coast,,,,,,,,,,,,1,1
Great Hammerhead,3-4m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 1,Rainbow Beach,,,,,,,,,,1,,,1
Great Hammerhead,3-4m,Shark,Male,>= 2m,Dead Total,,,,,,,,,,,,,,1,,1,2
Great Hammerhead,3-4m,Shark Total,,,,,,,,1,,,,,,,,,1,,1,3
Great Hammerhead,4-5m,Shark,Female,>= 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 39,Townsville,,,1,,,,,,,,,,1
Great Hammerhead Total,,,,,,,,,,2,,4,1,,,1,,1,2,2,5,18
Green Turtle,Non-shark,Turtle,Female,Non-shark,Dead,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,,,,,,,,,1,,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Picnic Bay,Active,Picnic Bay Drum 4,Townsville,,,,1,,,,,,,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Dead,Oaks Beach,Active,Oaks Beach Drum 2,Bundaberg,,1,,,,,,,,,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark Total,,,,,,,1,,1,,,,,,,,,2
Green Turtle,Non-shark,Turtle Total,,,,,,,,,1,,1,,,,,1,,,,3
Grey Nurse Shark,2-3m,Shark,Male,>= 2m,Dead,Twin Waters Resort,Active,Twin Waters Resort Drum 38,Sunshine Coast North,,1,,,,,,,,,,,1
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive,Horseshoe Bay,Active,Horseshoe Bay Drum 32,Townsville,,,,,,,,,,,,1,1
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive,The Strand,Active,The Strand Drum 50,Townsville,,,,,,,,,,,,1,1
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,,,,,,,,,,,,2,2
Hammerhead Shark *,1-2m,Shark,Male,< 2m,Dead,Maroochydore Beach,Active,Maroochydore Beach Net 5,Sunshine Coast North,,,,,1,,,,,,,,1
Hardnose Whaler,0-1m,Shark,Female,< 2m,Dead,Emu Park,Active,Emu Park Drum 53,Capricorn Coast,,,,,,,,1,,,,,1
Humpback Whale,Non-shark,Mammal,Female,Non-shark,Alive,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,,,,,,,,,1,,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Coolangatta Beach,Active,Coolangatta Beach Net 11,Gold Coast,,,,,,,2,,1,,,,3
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Main Beach,Active,Main Beach Net 1,Gold Coast,,,,,,,,1,,,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,,,,,,,,1,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Twin Waters Resort,Active,Twin Waters Resort Drum 35,Sunshine Coast North,,,,,,,1,,,,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive Total,,,,,,,,,,,3,1,1,1,,,6
Humpback Whale,Non-shark,Mammal Total,,,,,,,,,,,,,,3,1,2,1,,,7
Jewfish,Non-shark,Other,Female,Non-shark,Dead,Fishermans Beach,Active,Fishermans Beach Drum 46,Capricorn Coast,,,,,1,,,,,,,,1
Jewfish,Non-shark,Other,Unknown,Non-shark,Dead,Alexandra Headland,Active,Alexandra Headland Net 7,Sunshine Coast South & Bribie Island,,,,,,,,,2,,,,2
Jewfish,Non-shark,Other Total,,,,,,,,,,,,1,,,,2,,,,3
Leatherback Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Bribie Island,Active,Bribie Island Drum 64,Sunshine Coast South & Bribie Island,,,,,,,,,,,,1,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,,,,,,,,,,,,1,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Miami Beach,Active,Miami Beach Net 5,Gold Coast,,,,,,,,,,,1,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Narrow Neck,Active,Narrow Neck Drum 6,Gold Coast,,,,1,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Nobby Beach,Active,Nobby Beach Drum 17,Gold Coast,,,,,1,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,North Burleigh Beach,Active,North Burleigh Beach Drum 19,Gold Coast,,,,,,1,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,,,,,,,,1,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive Total,,,,,,,,1,1,1,,,,1,1,1,6
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Dead,Coolum Beach,Active,Coolum Beach Net 3,Sunshine Coast North,,,,,,1,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Dead,Staghorn Ave,Active,Staghorn Ave Drum 9,Gold Coast,1,,,,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Dead Total,,,,,1,,,,,1,,,,,,,2
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark Total,,,,,,1,,,1,1,2,,,,1,1,1,8
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Kellys Beach,Active,Kellys Beach Drum 15,Bundaberg,,,,,,,,,,1,,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Kellys Beach,Active,Kellys Beach Drum 17,Bundaberg,,,,,,,1,1,,,,,2
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Kellys Beach,Active Total,,,,,,,,,1,1,,1,,,3
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Rainbow Bay,Active,Rainbow Bay Drum 33,Gold Coast,,,,,,,,,,,1,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Drum 5,Rainbow Beach,,,,,,,,,,1,,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Tallebudgera Beach,Active,Tallebudgera Beach Net 7,Gold Coast,,1,,,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive Total,,,,,,1,,,,,1,1,,2,1,,6
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Drum 4,Rainbow Beach,,,,,,,,,,,1,,1
Loggerhead Turtle,Non-shark,Turtle Total,,,,,,,,1,1,,1,1,2,1,1,,3,3,1,15
Long Nose Whaler,0-1m,Shark,Female,< 2m,Dead,Emu Park,Active,Emu Park Drum 48,Capricorn Coast,,,,,,,,,,,1,,1
Long Nose Whaler,0-1m,Shark,Female,< 2m,Dead,Fishermans Beach,Active,Fishermans Beach Drum 45,Capricorn Coast,,,,1,,,,,,,,,1
Long Nose Whaler,0-1m,Shark,Female,< 2m,Dead,Mulambin Beach,Active,Mulambin Beach Drum 35,Capricorn Coast,,,,,1,,,,,1,,,2
Long Nose Whaler,0-1m,Shark,Female,< 2m,Dead Total,,,,,,,,1,1,,,,,1,1,,4
Long Nose Whaler,0-1m,Shark,Male,< 2m,Dead,Fishermans Beach,Active,Fishermans Beach Drum 46,Capricorn Coast,,,,,,1,,,,,,,1
Long Nose Whaler,0-1m,Shark,Male,< 2m,Dead,Lammermoor Beach,Active,Lammermoor Beach Drum 23,Capricorn Coast,,,,,1,,,,,,,,1
Long Nose Whaler,0-1m,Shark,Male,< 2m,Dead Total,,,,,,,,,1,1,,,,,,,2
Long Nose Whaler,0-1m,Shark Total,,,,,,,,,,,1,2,1,,,,1,1,,6
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Cooee Bay,Active,Cooee Bay Drum 14,Capricorn Coast,1,,,,,,,,,,,,1
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Emu Park,Active,Emu Park Drum 49,Capricorn Coast,,,,,1,,,,,,,,1
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Fishermans Beach,Active,Fishermans Beach Drum 45,Capricorn Coast,1,,,,,,,,,,,,1
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Miami Beach,Active,Miami Beach Net 5,Gold Coast,,,,,,,,,,,,1,1
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,,,,,,1,,,,1
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 1,Rainbow Beach,,,,,,,,,,,1,,1
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,,,1,,,,,,1
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Rainbow Beach,Active Total,,,,,,,,,1,,,,1,,2
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead Total,,,,,2,,,,1,,1,,1,,1,1,7
Long Nose Whaler,1-2m,Shark,Male,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 1,Rainbow Beach,,,,,,,,,1,,,,1
Long Nose Whaler,1-2m,Shark Total,,,,,,,,2,,,,1,,1,,2,,1,1,8
Long Nose Whaler,2-3m,Shark,Female,>= 2m,Dead,Maroochydore Beach,Active,Maroochydore Beach Net 6,Sunshine Coast North,,,1,,,,,,,,,,1
Long Nose Whaler,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,1,,1,,,,,,,,,,2
Long Nose Whaler,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active,Noosa Net 2,Sunshine Coast North,1,,,,,,,,,,,,1
Long Nose Whaler,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active Total,,,2,,1,,,,,,,,,,3
Long Nose Whaler,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,1,,,,,,,,,,,,1
Long Nose Whaler,2-3m,Shark,Female,>= 2m,Dead,Wurtulla,Active,Wurtulla Net 10,Sunshine Coast South & Bribie Island,,,,,,,,,,,,1,1
Long Nose Whaler,2-3m,Shark,Female,>= 2m,Dead Total,,,,,3,,2,,,,,,,,,1,6
Long Nose Whaler,2-3m,Shark,Male,>= 2m,Alive,Mermaid Beach,Active,Mermaid Beach Net 4,Gold Coast,1,,,,,,,,,,,,1
Long Nose Whaler,2-3m,Shark,Male,>= 2m,Dead,Coolum Beach,Active,Coolum Beach Net 3,Sunshine Coast North,,2,,,,,,,,,,,2
Long Nose Whaler,2-3m,Shark,Male,>= 2m,Dead,Marcoola Beach,Active,Marcoola Beach Net 4,Sunshine Coast North,2,,,,,,,,,,,,2
Long Nose Whaler,2-3m,Shark,Male,>= 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,,,,,,,,1,,1
Long Nose Whaler,2-3m,Shark,Male,>= 2m,Dead Total,,,,,2,2,,,,,,,,,1,,5
Long Nose Whaler,2-3m,Shark,Male,>= 2m Total,,,,,,3,2,,,,,,,,,1,,6
Long Nose Whaler,2-3m,Shark Total,,,,,,,,6,2,2,,,,,,,,1,1,12
Long Nose Whaler Total,,,,,,,,,,8,2,2,1,3,1,1,,2,1,3,2,26
Mako,1-2m,Shark,Male,< 2m,Dead,Miami Beach,Active,Miami Beach Net 5,Gold Coast,,,,,,,,,1,,,,1
Manta Ray,Non-shark,Other,Female,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 31,Townsville,,,,1,,,,,,,,,1
Manta Ray,Non-shark,Other,Male,Non-shark,Alive,Harbour Beach,Active,Harbour Beach Net 1,Mackay,,,,,,,,,1,,,,1
Manta Ray,Non-shark,Other,Unknown,Non-shark,Alive,Cylinder Beach,Active,Cylinder Beach Drum 14,Nth Stradbroke Is.,,,,,,,,,,,,1,1
Manta Ray,Non-shark,Other,Unknown,Non-shark,Alive,Kellys Beach,Active,Kellys Beach Drum 16,Bundaberg,,,,,,,,,1,,,,1
Manta Ray,Non-shark,Other,Unknown,Non-shark,Alive,Tallebudgera Beach,Active,Tallebudgera Beach Net 7,Gold Coast,1,,,,,,,,,,,,1
Manta Ray,Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,1,,,,,,,,1,,,1,3
Manta Ray,Non-shark,Other,Unknown,Non-shark,Dead,Bilinga Beach,Active,Bilinga Beach Net 9,Gold Coast,,,,,,,1,,,,,,1
Manta Ray,Non-shark,Other,Unknown,Non-shark,Dead,Miami Beach,Active,Miami Beach Net 5,Gold Coast,1,,,,,,,,,,,,1
Manta Ray,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,1,,,,,,1,,,,,,2
