,,,,,,,,,,Month,,,,,,,,,,,,
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Tallebudgera Beach,Not Active,Tallebudgera Beach Net 7,Gold Coast,,,,,,,,,,2,1,,3
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,3,1,1,,1,1,1,6,,3,2,,19
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Bilinga Beach,Not Active,Bilinga Beach Net 0,Gold Coast,1,,,,,,1,,,,,,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Burleigh Beach,Active,Burleigh Beach Net 6,Gold Coast,,,,,,,,1,,,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Coolangatta Beach,Not Active,Coolangatta Beach Net 11,Gold Coast,,,,,,,,,,,1,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Kirra Beach,Not Active,Kirra Beach Net 10,Gold Coast,,,,,,,,,,1,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Surfers Paradise Beach,Not Active,Surfers Paradise Beach Net 0,Gold Coast,,,,,,,1,,,,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,1,,,,,,2,1,,1,1,,6
Cownose Ray,Non-shark,Other,Unknown,Non-shark Total,,,,,,4,1,1,,1,1,3,7,,4,3,,25
Cownose Ray,Non-shark,Other Total,,,,,,,,4,1,2,1,2,1,3,8,,4,3,1,30
Devilray *,Non-shark,Other,Female,Non-shark,Alive,Horseshoe Bay,Active,Horseshoe Bay Drum 34,Townsville,,,,,,,,,1,,,,1
Devilray *,Non-shark,Other,Female,Non-shark,Alive,Nelly Bay,Active,Nelly Bay Drum 6,Townsville,,,,,,,,,1,,,,1
Devilray *,Non-shark,Other,Female,Non-shark,Alive Total,,,,,,,,,,,,,2,,,,2
Devilray *,Non-shark,Other,Unknown,Non-shark,Dead,Alexandra Headland,Active,Alexandra Headland Net 8,Sunshine Coast South & Bribie Island,,1,,,,,,,,,,,1
Devilray *,Non-shark,Other,Unknown,Non-shark,Dead,Coolum Beach,Active,Coolum Beach Net 3,Sunshine Coast North,,,,,,,,,,1,,,1
Devilray *,Non-shark,Other,Unknown,Non-shark,Dead,Mooloolaba Beach,Active,Mooloolaba Beach Net 9,Sunshine Coast South & Bribie Island,,,,,,,,,,,,1,1
Devilray *,Non-shark,Other,Unknown,Non-shark,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,,,,,,1,,,,1
Devilray *,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,,1,,,,,,,1,1,,1,4
Devilray *,Non-shark,Other Total,,,,,,,,,1,,,,,,,3,1,,1,6
Dolphin,Non-shark,Mammal,Unknown,Non-shark,Alive,Lammermoor Beach,Active,Lammermoor Beach Drum 20,Capricorn Coast,,,,,,,,,,,1,,1
Dolphin,Non-shark,Mammal,Unknown,Non-shark,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,,,,,1,,,,1
Dolphin,Non-shark,Mammal,Unknown,Non-shark Total,,,,,,,,,,,,,,1,,1,,2
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,,,,,,1,,,,,1
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,2,,,,,,,,2
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active Total,,,,,,,2,,,1,,,,,3
Dusky Whaler,2-3m,Shark,Male,>= 2m,Dead,Yorkeys Knob,Active,Yorkeys Knob Drum 30,Cairns,1,,,,,,,,,,,,1
Dusky Whaler,2-3m,Shark Total,,,,,,,,1,,,,2,,,1,,,,,4
Dusky Whaler,3-4m,Shark,Female,>= 2m,Dead,Currumbin Beach,Not Active,Currumbin Beach Net 8,Gold Coast,,,,,,,,,,1,,,1
Dusky Whaler,3-4m,Shark,Female,>= 2m,Dead,Neilson Park,Active,Neilson Park Drum 3,Bundaberg,,,,,,,1,,,,,,1
Dusky Whaler,3-4m,Shark,Female,>= 2m,Dead Total,,,,,,,,,,,1,,,1,,,2
Dusky Whaler,3-4m,Shark,Male,>= 2m,Dead,Tugun Beach,Not Active,Tugun Beach Drum 24,Gold Coast,1,,,,,,,,,,,,1
Dusky Whaler,3-4m,Shark Total,,,,,,,,1,,,,,,1,,,1,,,3
Dusky Whaler Total,,,,,,,,,,2,,,,2,,1,1,,1,,,7
Eagle Ray *,Non-shark,Other,Male,Non-shark,Dead,Ellis Beach,Not Active,Ellis Beach Net 1,Cairns,,,,,1,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Alexandra Headland,Active,Alexandra Headland Net 8,Sunshine Coast South & Bribie Island,,,1,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Caloundra,Active,Caloundra Net 11,Sunshine Coast South & Bribie Island,1,,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Clifton Beach,Not Active,Clifton Beach Net 3,Cairns,,,,,,,,,1,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Coolum Beach,Active,Coolum Beach Net 3,Sunshine Coast North,,,1,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Ellis Beach,Not Active,Ellis Beach Net 1,Cairns,,,1,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Maroochydore Beach,Active,Maroochydore Beach Net 5,Sunshine Coast North,,,,,,,,,,1,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Mermaid Beach,Not Active,Mermaid Beach Net 0,Gold Coast,,,,,,1,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Tallebudgera Beach,Not Active,Tallebudgera Beach Net 0,Gold Coast,,,,,1,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Trinity Beach,Not Active,Trinity Beach Net 4,Cairns,,,,,,,,1,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Yorkeys Knob,Not Active,Yorkeys Knob Net 5,Cairns,,,,,,,,1,,2,,,3
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,1,,3,,1,1,,2,1,3,,,12
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Alexandra Headland,Active,Alexandra Headland Net 7,Sunshine Coast South & Bribie Island,,,1,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Caloundra,Active,Caloundra Net 11,Sunshine Coast South & Bribie Island,,,,,,,,,,1,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Coolum Beach,Active,Coolum Beach Net 3,Sunshine Coast North,,,,,,,,,,,1,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Ellis Beach,Not Active,Ellis Beach Net 1,Cairns,,,,,,,,,,2,,,2
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,,,,,,,1,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Trinity Beach,Not Active,Trinity Beach Net 4,Cairns,,,,,1,,,,,,,1,2
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Yorkeys Knob,Not Active,Yorkeys Knob Net 5,Cairns,1,,,,,,,1,,,,,2
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,1,,1,,1,,,1,,4,1,1,10
Eagle Ray *,Non-shark,Other,Unknown,Non-shark Total,,,,,,2,,4,,2,1,,3,1,7,1,1,22
Eagle Ray *,Non-shark,Other Total,,,,,,,,2,,4,,3,1,,3,1,7,1,1,23
Eastern Shovelnosed,Non-shark,Other,Female,Non-shark,Alive,Currumbin Beach,Not Active,Currumbin Beach Net 0,Gold Coast,,,,,,,1,,,,,,1
Graceful Whaler,0-1m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 7,Gladstone,,,,,,,,,,,,1,1
Graceful Whaler,1-2m,Shark,Female,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 40,Capricorn Coast,,,,,,,,,,1,,,1
Graceful Whaler Total,,,,,,,,,,,,,,,,,,,1,,1,2
Great Hammerhead,1-2m,Shark,Male,< 2m,Dead,Alma Bay,Active,Alma Bay Drum 17,Townsville,,,,,,,,,,,1,,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Clifton Beach,Not Active,Clifton Beach Net 0,Cairns,,,,1,,,,,,,,,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Ellis Beach,Active,Ellis Beach Drum 1,Cairns,,,1,,,,,,,,,,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Palm Cove,Active,Palm Cove Drum 10,Cairns,,,,,,,1,,,,,,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Yorkeys Knob,Active,Yorkeys Knob Drum 29,Cairns,,,,,,,,1,,,,,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Yorkeys Knob,Not Active,Yorkeys Knob Net 0,Cairns,,,,,,,1,,,,,,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Yorkeys Knob Total,,,,,,,,,,1,1,,,,,2
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead Total,,,,,,,1,1,,,2,1,,,,,5
Great Hammerhead,2-3m,Shark,Male,>= 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 41,Townsville,,,,,,,,1,,,,,1
Great Hammerhead,2-3m,Shark Total,,,,,,,,,,1,1,,,2,2,,,,,6
Great Hammerhead,3-4m,Shark,Female,>= 2m,Dead,Clifton Beach,Active,Clifton Beach Drum 19,Cairns,,,,1,1,,,,,,,,2
Great Hammerhead,3-4m,Shark,Female,>= 2m,Dead,Ellis Beach,Active,Ellis Beach Drum 2,Cairns,1,,,,,,,,,,,,1
Great Hammerhead,3-4m,Shark,Female,>= 2m,Dead,Yorkeys Knob,Active,Yorkeys Knob Drum 29,Cairns,,,,1,,,,,,,,,1
Great Hammerhead,3-4m,Shark,Female,>= 2m,Dead Total,,,,,1,,,2,1,,,,,,,,4
Great Hammerhead Total,,,,,,,,,,1,,1,3,1,,2,2,,,1,,11
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Bucasia Beach,Not Active,Bucasia Beach Net 2,Mackay,,,,,,,,,1,,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Mermaid Beach,Not Active,Mermaid Beach Net 4,Gold Coast,,,,,1,,,,,,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Picnic Bay,Active,Picnic Bay Drum 1,Townsville,,,,,1,,,,,,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Yorkeys Knob,Not Active,Yorkeys Knob Net 5,Cairns,,,,,,,,,,1,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive Total,,,,,,,,,2,,,,1,1,,,4
Green Turtle,Non-shark,Turtle,Female,Non-shark,Dead,Harbour Beach,Active,Harbour Beach Net 2,Mackay,,,,,,,,,1,,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark,Dead,Tallebudgera Beach,Not Active,Tallebudgera Beach Net 7,Gold Coast,,,,,,,,1,,,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark,Dead Total,,,,,,,,,,,,1,1,,,,2
Green Turtle,Non-shark,Turtle,Female,Non-shark Total,,,,,,,,,,2,,,1,2,1,,,6
Green Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Tannum Sands,Not Active,Tannum Sands Drum 5,Gladstone,,,,,,,,,,,1,,1
Green Turtle,Non-shark,Turtle,Male,Non-shark,Dead,Lammermoor Beach,Active,Lammermoor Beach Drum 20,Capricorn Coast,,,,,,,,,,,,1,1
Green Turtle,Non-shark,Turtle,Male,Non-shark Total,,,,,,,,,,,,,,,,1,1,2
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Horseshoe Bay,Active,Horseshoe Bay Drum 31,Townsville,,,,,,1,,,,,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Tannum Sands,Not Active,Tannum Sands Drum 10,Gladstone,,,,,,,,,,1,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Tannum Sands,Not Active,Tannum Sands Drum 15,Gladstone,,,,,,,1,,,,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Tannum Sands,Not Active Total,,,,,,,,,1,,,1,,,2
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,The Strand,Active,The Strand Drum 50,Townsville,,,,,,,,,,1,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive Total,,,,,,,,,,1,1,,,2,,,4
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Dead,The Strand,Active,The Strand Drum 54,Townsville,,1,,,,,,,,,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark Total,,,,,,,1,,,,1,1,,,2,,,5
Green Turtle,Non-shark,Turtle Total,,,,,,,,,1,,,2,1,1,1,2,3,1,1,13
Grey Nurse Shark,2-3m,Shark,Male,>= 2m,Dead,Coolum Beach,Active,Coolum Beach Net 3,Sunshine Coast North,,,1,,,,,,,,,,1
Grey Reef Whaler,1-2m,Shark,Female,< 2m,Dead,Caloundra,Active,Caloundra Drum 59,Sunshine Coast South & Bribie Island,,,1,,,,,,,,,,1
Grey Reef Whaler,1-2m,Shark,Female,< 2m,Dead,Surfair Resort,Active,Surfair Resort Drum 30,Sunshine Coast North,,,,,,,,,,,,1,1
Grey Reef Whaler,1-2m,Shark,Female,< 2m,Dead,Yaroomba,Active,Yaroomba Drum 21,Sunshine Coast North,,,1,,,,,,,,,,1
Grey Reef Whaler,1-2m,Shark,Female,< 2m,Dead Total,,,,,,,2,,,,,,,,,1,3
Grey Reef Whaler,2-3m,Shark,Female,>= 2m,Dead,Hyatt Regency Resort,Active,Hyatt Regency Resort Drum 26,Sunshine Coast North,,,,1,,,,,,,,,1
Grey Reef Whaler,2-3m,Shark,Female,>= 2m,Dead,Maroochydore Beach,Active,Maroochydore Beach Net 6,Sunshine Coast North,,,,1,,,,,,1,,,2
Grey Reef Whaler,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active,Noosa Net 2,Sunshine Coast North,,1,,,,,,,,,,,1
Grey Reef Whaler,2-3m,Shark,Female,>= 2m,Dead Total,,,,,,1,,2,,,,,,1,,,4
Grey Reef Whaler,2-3m,Shark,Male,>= 2m,Dead,Caloundra,Active,Caloundra Drum 58,Sunshine Coast South & Bribie Island,,,,1,,,,,,,,,1
Grey Reef Whaler,2-3m,Shark,Male,>= 2m,Dead,Fishermans Beach,Active,Fishermans Beach Drum 44,Capricorn Coast,,,,,1,,,,,,,,1
Grey Reef Whaler,2-3m,Shark,Male,>= 2m,Dead,Yeppoon,Active,Yeppoon Drum 7,Capricorn Coast,,,,,,,,,,,1,,1
Grey Reef Whaler,2-3m,Shark,Male,>= 2m,Dead Total,,,,,,,,1,1,,,,,,1,,3
Grey Reef Whaler,2-3m,Shark Total,,,,,,,,,1,,3,1,,,,,1,1,,7
Grey Reef Whaler Total,,,,,,,,,,,1,2,3,1,,,,,1,1,1,10
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive,Horseshoe Bay,Active,Horseshoe Bay Drum 37,Townsville,1,,,,,,,,,,,,1
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive,Horseshoe Bay,Active,Horseshoe Bay Drum 38,Townsville,1,,,,,,,,,,,,1
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive,Horseshoe Bay,Active Total,,,2,,,,,,,,,,,,2
Hammerhead Shark *,0-1m,Shark,Unknown,< 2m,Dead,Noosa,Active,Noosa Net 2,Sunshine Coast North,,,1,,,,,,,,,,1
Hammerhead Shark *,1-2m,Shark,Female,< 2m,Dead,Alexandra Headland,Active,Alexandra Headland Net 8,Sunshine Coast South & Bribie Island,,,,,,,,,,2,,,2
Hammerhead Shark *,1-2m,Shark,Female,< 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,1,,,,,,,,,,,1
Hammerhead Shark *,1-2m,Shark,Female,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,1,,,,,,,,1
Hammerhead Shark *,1-2m,Shark,Female,< 2m,Dead Total,,,,,,1,,,1,,,,,2,,,4
Hammerhead Shark *,1-2m,Shark,Male,< 2m,Dead,Coolum Beach,Not Active,Coolum Beach Net 0,Sunshine Coast North,,,,,,1,,,,,,,1
Hammerhead Shark *,1-2m,Shark,Male,< 2m,Dead,Fishermans Beach,Active,Fishermans Beach Drum 47,Capricorn Coast,,,1,,,,,,,,,,1
Hammerhead Shark *,1-2m,Shark,Male,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 1,Rainbow Beach,,,,,,,,,,1,,,1
Hammerhead Shark *,1-2m,Shark,Male,< 2m,Dead Total,,,,,,,1,,,1,,,,1,,,3
Hammerhead Shark *,1-2m,Shark Total,,,,,,,,,1,1,,1,1,,,,3,,,7
Hammerhead Shark *,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,,,,,,,,1,1,2
Hammerhead Shark *,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active,Noosa Net 2,Sunshine Coast North,,,,,,1,,,,,,1,2
Hammerhead Shark *,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active Total,,,,,,,,1,,,,,1,2,4
Hammerhead Shark *,2-3m,Shark,Male,>= 2m,Dead,Noosa,Active,Noosa Net 2,Sunshine Coast North,,,,,,,,,,,1,,1
Hammerhead Shark *,2-3m,Shark Total,,,,,,,,,,,,,1,,,,,2,2,5
Hammerhead Shark *,3-4m,Shark,Female,>= 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 1,Gladstone,,,,,,,,,1,,,,1
Hammerhead Shark *,3-4m,Shark,Male,>= 2m,Dead,Bilinga Beach,Not Active,Bilinga Beach Net 0,Gold Coast,,,1,,,,,,,,,,1
Hammerhead Shark *,3-4m,Shark Total,,,,,,,,,,1,,,,,,1,,,,2
Hammerhead Shark *,4-5m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 1,Rainbow Beach,,,,,,,,,,,1,,1
Hammerhead Shark * Total,,,,,,,,,,,1,3,,1,2,,,1,3,3,2,16
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Surfers Paradise Beach,Not Active,Surfers Paradise Beach Net 2,Gold Coast,,,,,,,1,,,,,,1
Leatherback Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Broadbeach,Not Active,Broadbeach Drum 15,Gold Coast,,,,,,,,,,1,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Nobby Beach,Not Active,Nobby Beach Drum 17,Gold Coast,1,,,,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,North Burleigh Beach,Active,North Burleigh Beach Drum 19,Gold Coast,1,,,,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Northcliffe,Not Active,Northcliffe Drum 13,Gold Coast,,,,,1,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Picnic Bay,Active,Picnic Bay Drum 3,Townsville,,,,,,,,,,,,1,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive Total,,,,,2,,,,1,,,,,,,1,4
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Bargara,Active,Bargara Drum 9,Bundaberg,,1,,,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Neilson Park,Active,Neilson Park Drum 4,Bundaberg,,,,,,,,,,1,,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Neilson Park,Active,Neilson Park Drum 7,Bundaberg,,,,1,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Neilson Park,Active Total,,,,,,1,,,,,,1,,,2
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Rainbow Bay,Not Active,Rainbow Bay Drum 34,Gold Coast,,,,1,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive Total,,,,,,1,,2,,,,,,1,,,4
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Dead,Harbour Beach,Active,Harbour Beach Net 2,Mackay,,,,,,,,,2,,,,2
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark Total,,,,,,,1,,2,,,,,2,1,,,6
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Bargara,Active,Bargara Drum 10,Bundaberg,,,,,,1,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Bargara,Active,Bargara Drum 11,Bundaberg,,,,1,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Bargara,Active Total,,,,,,1,,1,,,,,,,2
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Buddina Beach,Active,Buddina Beach Drum 42,Sunshine Coast South & Bribie Island,,,,,1,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Buddina Beach,Not Active,Buddina Beach Drum 41,Sunshine Coast South & Bribie Island,,,,,,,,,,1,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Buddina Beach Total,,,,,,,,1,,,,,1,,,2
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Currimundi,Active,Currimundi Drum 49,Sunshine Coast South & Bribie Island,,,,,,,,1,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Currimundi,Active,Currimundi Drum 50,Sunshine Coast South & Bribie Island,1,,,,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Currimundi,Active Total,,,1,,,,,,,1,,,,,2
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Currimundi,Not Active,Currimundi Drum 0,Sunshine Coast South & Bribie Island,,,,1,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Currimundi Total,,,,1,,,1,,,,1,,,,,3
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Active,Cylinder Beach Drum 12,Nth Stradbroke Is.,,,1,,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Active,Cylinder Beach Drum 13,Nth Stradbroke Is.,,,,,,,,,,,1,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Active,Cylinder Beach Drum 14,Nth Stradbroke Is.,,,,2,,,2,,,,,,4
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Active,Cylinder Beach Drum 15,Nth Stradbroke Is.,1,,,1,,1,,,,,,,3
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Active Total,,,1,,1,3,,1,2,,,,1,,9
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Not Active,Cylinder Beach Drum 5,Nth Stradbroke Is.,,,,1,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Not Active,Cylinder Beach Drum 6,Nth Stradbroke Is.,,,,,,,,,,,,1,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Not Active,Cylinder Beach Drum 7,Nth Stradbroke Is.,1,,,,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Not Active,Cylinder Beach Drum 8,Nth Stradbroke Is.,,,,,1,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Not Active,Cylinder Beach Net 5,Nth Stradbroke Is.,,,,1,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach,Not Active Total,,,1,,,2,1,,,,,,,1,5
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Cylinder Beach Total,,,,2,,1,5,1,1,2,,,,1,1,14
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,North Kirra Beach,Not Active,North Kirra Beach Drum 26,Gold Coast,,,,,1,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Drum 12,Rainbow Beach,,,,,,,,,1,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Drum 8,Rainbow Beach,,,,,,,1,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Net 1,Rainbow Beach,,,,,,1,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Rainbow Beach,Active Total,,,,,,,,1,1,,1,,,,3
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Yaroomba,Active,Yaroomba Drum 19,Sunshine Coast North,,,,,,,,,,,1,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Yaroomba,Active,Yaroomba Drum 20,Sunshine Coast North,,,,,,,,,,,1,,1
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Yaroomba,Active Total,,,,,,,,,,,,,2,,2
Loggerhead Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive Total,,,,,3,,1,7,3,3,3,1,1,1,3,1,27
Loggerhead Turtle,Non-shark,Turtle Total,,,,,,,,5,1,1,9,4,3,3,1,3,2,3,2,37
Long Nose Whaler,0-1m,Shark,Female,< 2m,Dead,Currumbin Beach,Not Active,Currumbin Beach Net 0,Gold Coast,,,1,,,,,,,,,,1
Long Nose Whaler,0-1m,Shark,Male,< 2m,Dead,Currumbin Beach,Not Active,Currumbin Beach Net 8,Gold Coast,,,,,,,,,,,1,,1
Long Nose Whaler,0-1m,Shark,Male,< 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 32,Townsville,,,,1,,,,,,,,,1
Long Nose Whaler,0-1m,Shark,Male,< 2m,Dead,Tallebudgera Beach,Not Active,Tallebudgera Beach Net 0,Gold Coast,,,,,,1,,,,,,,1
Long Nose Whaler,0-1m,Shark,Male,< 2m,Dead Total,,,,,,,,1,,1,,,,,1,,3
Long Nose Whaler,0-1m,Shark Total,,,,,,,,,,1,1,,1,,,,,1,,4
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Bilinga Beach,Not Active,Bilinga Beach Net 9,Gold Coast,,,,,,,,,,1,,1,2
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Burleigh Beach,Not Active,Burleigh Beach Net 0,Gold Coast,2,,,,,,,,,,,,2
Long Nose Whaler,1-2m,Shark,Female,< 2m,Dead,Caloundra,Not Active,Caloundra Net 0,Sunshine Coast South & Bribie Island,1,,,,,,,,,,,,1
