,,,,,,,,,,Month,,,,,,,,,,,,
Blacktip Reef Whaler,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 1,Gladstone,,,,,,,,,,,1,,1
Blacktip Reef Whaler,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 2,Gladstone,,,,,,,,,,,1,,1
Blacktip Reef Whaler,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 6,Gladstone,1,,,,,,,,,,,,1
Blacktip Reef Whaler,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active Total,,,1,,,,,,,,,,2,,3
Blacktip Reef Whaler,1-2m,Shark,Female,< 2m,Dead,Trinity Beach,Active,Trinity Beach Drum 23,Cairns,,,,,,,,,,,,1,1
Blacktip Reef Whaler,1-2m,Shark,Female,< 2m,Dead Total,,,,,1,1,,,2,,,,,1,4,5,14
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Blacks Beach,Active,Blacks Beach Drum 21,Mackay,,,,,,,,,,1,,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Bucasia Beach,Not Active,Bucasia Beach Net 1,Mackay,,,,,,,,,,1,,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Eimeo Beach,Active,Eimeo Beach Drum 14,Mackay,,,,,,,,,,1,,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Fishermans Beach,Active,Fishermans Beach Drum 47,Capricorn Coast,,,1,,,,,,,,,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 31,Townsville,,,,,,,,,,,,1,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Kellys Beach,Active,Kellys Beach Drum 16,Bundaberg,,,,,,,,,,,1,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Kemp Beach,Active,Kemp Beach Drum 27,Capricorn Coast,,1,,,,,,,,,,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Mulambin Beach,Active,Mulambin Beach Drum 33,Capricorn Coast,,1,1,,,,,,,,,,2
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Mulambin Beach,Active,Mulambin Beach Drum 35,Capricorn Coast,,,,,1,,,,,,,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Mulambin Beach,Active,Mulambin Beach Drum 36,Capricorn Coast,,,1,,,,,,,,,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Mulambin Beach,Active Total,,,,1,2,,1,,,,,,,,4
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 39,Capricorn Coast,,,,,1,,,,,,,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 40,Capricorn Coast,,1,,,,,,,,,,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 42,Capricorn Coast,,,,,,,,,,,1,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active Total,,,,1,,,1,,,,,,1,,3
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 1,Gladstone,,,,,,,,,,,1,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 17,Gladstone,,,,,,,,,,,1,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 18,Gladstone,,,,,,,,,,,1,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 3,Gladstone,,,,,,,,,,,1,,1
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead,Tannum Sands,Not Active Total,,,,,,,,,,,,,4,,4
Blacktip Reef Whaler,1-2m,Shark,Male,< 2m,Dead Total,,,,,,3,3,,2,,,,,3,6,1,18
Blacktip Reef Whaler,1-2m,Shark,Unknown,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 10,Gladstone,,,,,,1,,,,,,,1
Blacktip Reef Whaler,1-2m,Shark,Unknown,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 19,Gladstone,,,,,,,,,,1,,,1
Blacktip Reef Whaler,1-2m,Shark,Unknown,< 2m,Dead,Tannum Sands,Not Active Total,,,,,,,,1,,,,1,,,2
Blacktip Reef Whaler,1-2m,Shark Total,,,,,,,,1,4,3,,4,1,,,,5,10,6,34
Blacktip Reef Whaler,2-3m,Shark,Male,>= 2m,Dead,Harbour Beach,Active,Harbour Beach Net 1,Mackay,1,,,,,,,,,,,,1
Blacktip Reef Whaler Total,,,,,,,,,,8,5,4,,6,3,,2,,7,14,13,62
Bonita,Non-shark,Other,Unknown,Non-shark,Dead,Marcoola Beach,Active,Marcoola Beach Net 4,Sunshine Coast North,,,,,,,,,,,,1,1
Bull Ray,Non-shark,Other,Male,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,,,,,,,,1,1
Bull Whaler,0-1m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 1,Gladstone,,,1,,,,,,,,,,1
Bull Whaler,0-1m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 10,Gladstone,1,,,,,,,,,,,,1
Bull Whaler,0-1m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 6,Gladstone,,1,,,,,,,,,,,1
Bull Whaler,0-1m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active Total,,,1,1,1,,,,,,,,,,3
Bull Whaler,0-1m,Shark,Male,< 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 37,Townsville,,,,,,,,,,1,,,1
Bull Whaler,0-1m,Shark,Male,< 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 38,Townsville,,,,1,,,,,,,,,1
Bull Whaler,0-1m,Shark,Male,< 2m,Dead,Horseshoe Bay,Active Total,,,,,,1,,,,,,1,,,2
Bull Whaler,0-1m,Shark,Male,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Drum 5,Rainbow Beach,,,,,,,,,,1,,,1
Bull Whaler,0-1m,Shark,Male,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 6,Gladstone,1,,1,,,,,,,,,,2
Bull Whaler,0-1m,Shark,Male,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 9,Gladstone,,,,1,,,,,,,,,1
Bull Whaler,0-1m,Shark,Male,< 2m,Dead,Tannum Sands,Not Active Total,,,1,,1,1,,,,,,,,,3
Bull Whaler,0-1m,Shark,Male,< 2m,Dead,Trinity Beach,Active,Trinity Beach Drum 24,Cairns,,,,,,,,1,,,,,1
Bull Whaler,0-1m,Shark,Male,< 2m,Dead Total,,,,,1,,1,2,,,,1,,2,,,7
Bull Whaler,0-1m,Shark,Unknown,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 19,Gladstone,,1,,,,,,,,,,,1
Bull Whaler,0-1m,Shark,Unknown,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 9,Gladstone,,,,1,,,,,,,,,1
Bull Whaler,0-1m,Shark,Unknown,< 2m,Dead,Tannum Sands,Not Active Total,,,,1,,1,,,,,,,,,2
Bull Whaler,0-1m,Shark Total,,,,,,,,2,2,2,3,,,,1,,2,,,12
Bull Whaler,1-2m,Shark,Female,< 2m,Alive,Blacks Beach,Active,Blacks Beach Drum 19,Mackay,,1,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Alive,Kirra Beach,Not Active,Kirra Beach Net 10,Gold Coast,,,,1,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Alive,Main Beach,Not Active,Main Beach Net 1,Gold Coast,,,,,,,1,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Alive Total,,,,,,1,,1,,,1,,,,,,3
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Alma Bay,Active,Alma Bay Drum 19,Townsville,,,,,,,,,,,,1,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Bilinga Beach,Not Active,Bilinga Beach Net 9,Gold Coast,,,1,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Blacks Beach,Active,Blacks Beach Drum 19,Mackay,,1,,,1,,,,,,,,2
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Blacks Beach,Active,Blacks Beach Drum 20,Mackay,1,,1,,,,,,,,,,2
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Blacks Beach,Active,Blacks Beach Drum 21,Mackay,1,,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Blacks Beach,Active Total,,,2,1,1,,1,,,,,,,,5
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Cooee Bay,Active,Cooee Bay Drum 12,Capricorn Coast,,,,1,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Emu Park,Active,Emu Park Drum 51,Capricorn Coast,,,,,,,,,,,,1,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Florence Bay,Not Active,Florence Bay Drum 21,Townsville,,,,,,,,,,,,1,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Harbour Beach,Active,Harbour Beach Net 1,Mackay,,1,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Kemp Beach,Active,Kemp Beach Drum 31,Capricorn Coast,,,,1,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Lammermoor Beach,Active,Lammermoor Beach Drum 18,Capricorn Coast,1,,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Lammermoor Beach,Active,Lammermoor Beach Drum 20,Capricorn Coast,1,,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Lammermoor Beach,Active Total,,,2,,,,,,,,,,,,2
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Mulambin Beach,Active,Mulambin Beach Drum 33,Capricorn Coast,,1,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,1,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Radical Bay,Active,Radical Bay Drum 28,Townsville,,,,1,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 39,Capricorn Coast,,,,,,,,,,,,1,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 2,Gladstone,,,,,,1,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 6,Gladstone,,1,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 7,Gladstone,,,,,,,,,1,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 8,Gladstone,,,,1,,,,,,,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Not Active Total,,,,1,,1,,1,,,1,,,,4
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,The Strand,Active,The Strand Drum 47,Townsville,,,,,,,,,,,,1,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,The Strand,Active,The Strand Drum 51,Townsville,,,,,,,,,,1,,,1
Bull Whaler,1-2m,Shark,Female,< 2m,Dead,The Strand,Active Total,,,,,,,,,,,,1,,1,2
Bull Whaler,1-2m,Shark,Female,< 2m,Dead Total,,,,,4,4,2,5,1,1,,,1,1,,5,24
Bull Whaler,1-2m,Shark,Female,< 2m Total,,,,,,4,5,2,6,1,1,1,,1,1,,5,27
Bull Whaler,1-2m,Shark,Male,< 2m,Alive,Caloundra,Active,Caloundra Net 11,Sunshine Coast South & Bribie Island,,,1,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Alive,Eimeo Beach,Active,Eimeo Beach Drum 13,Mackay,,1,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Alive,Radical Bay,Active,Radical Bay Drum 27,Townsville,,,,,,,,,,,,1,1
Bull Whaler,1-2m,Shark,Male,< 2m,Alive Total,,,,,,1,1,,,,,,,,,1,3
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Blacks Beach,Active,Blacks Beach Drum 24,Mackay,,,,,,1,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Clifton Beach,Active,Clifton Beach Drum 20,Cairns,,,,,,,,,,,,1,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Cooee Bay,Active,Cooee Bay Drum 12,Capricorn Coast,,,,1,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Cooee Bay,Active,Cooee Bay Drum 15,Capricorn Coast,,,,,,,,,1,1,,,2
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Cooee Bay,Active Total,,,,,,1,,,,,1,1,,,3
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Emu Park,Active,Emu Park Drum 53,Capricorn Coast,1,,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Emu Park,Active,Emu Park Drum 54,Capricorn Coast,1,,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Emu Park,Active Total,,,2,,,,,,,,,,,,2
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Farnborough Beach,Active,Farnborough Beach Drum 2,Capricorn Coast,,,,,1,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Florence Bay,Not Active,Florence Bay Drum 24,Townsville,,,,,,,,,,,1,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Harbour Beach,Active,Harbour Beach Net 1,Mackay,,,1,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Harbour Beach,Active,Harbour Beach Net 2,Mackay,,1,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Harbour Beach,Active Total,,,,1,1,,,,,,,,,,2
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 35,Townsville,,,,,,,,,,1,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 36,Townsville,,,,,,,,,,,1,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Horseshoe Bay,Active Total,,,,,,,,,,,,1,1,,2
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Mulambin Beach,Active,Mulambin Beach Drum 35,Capricorn Coast,1,1,,,,,,,,,,,2
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Nelly Bay,Active,Nelly Bay Drum 6,Townsville,,,,,,,,,,1,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Palm Beach,Not Active,Palm Beach Drum 22,Gold Coast,,,,1,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Picnic Bay,Active,Picnic Bay Drum 2,Townsville,1,,,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 39,Capricorn Coast,,,,,1,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 41,Capricorn Coast,,,,,,,,,,,,1,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active Total,,,,,,,1,,,,,,,1,2
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,The Strand,Active,The Strand Drum 49,Townsville,,,,,,,,,,,,1,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead Total,,,,,4,2,1,2,2,1,,,1,3,2,3,21
Bull Whaler,1-2m,Shark,Male,< 2m Total,,,,,,4,3,2,2,2,1,,,1,3,2,4,24
Bull Whaler,1-2m,Shark,Unknown,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 5,Gladstone,,,,,,,,,1,,,,1
Bull Whaler,1-2m,Shark Total,,,,,,,,8,8,4,8,3,2,1,,3,4,2,9,52
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Eimeo Beach,Active,Eimeo Beach Drum 15,Mackay,1,,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Ellis Beach,Active,Ellis Beach Drum 1,Cairns,,,,,,1,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Holloways Beach,Active,Holloways Beach Drum 36,Cairns,,,1,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Trinity Beach,Active,Trinity Beach Drum 23,Cairns,,,,,,,1,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive Total,,,,,1,,1,,,1,1,,,,,,4
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Blacks Beach,Active,Blacks Beach Drum 21,Mackay,,,,1,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Eimeo Beach,Not Active,Eimeo Beach Net 3,Mackay,,,1,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Ellis Beach,Active,Ellis Beach Drum 1,Cairns,,,,,,,,,,,1,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Emu Park,Active,Emu Park Drum 51,Capricorn Coast,,,,1,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Florence Bay,Not Active,Florence Bay Drum 22,Townsville,,,,,,,,,,1,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Harbour Beach,Active,Harbour Beach Drum 37,Mackay,,1,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Holloways Beach,Active,Holloways Beach Drum 36,Cairns,1,,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Lamberts Beach,Active,Lamberts Beach Drum 25,Mackay,,1,1,,,,,,,,,,2
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Lamberts Beach,Active,Lamberts Beach Drum 27,Mackay,,,,,,,,,,,,1,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Lamberts Beach,Active Total,,,,1,1,,,,,,,,,1,3
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,,,,,,,,,1,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active,Noosa Net 2,Sunshine Coast North,,,,,,,,,,,1,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active Total,,,,,,,,,,,,,1,1,2
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Radical Bay,Active,Radical Bay Drum 26,Townsville,,1,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Tallebudgera Beach,Not Active,Tallebudgera Beach Net 7,Gold Coast,,,,,,,,,,,,1,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead Total,,,,,1,3,2,2,,,,,,1,2,3,14
Bull Whaler,2-3m,Shark,Female,>= 2m Total,,,,,,2,3,3,2,,1,1,,,1,2,3,18
Bull Whaler,2-3m,Shark,Male,>= 2m,Alive,Blacks Beach,Active,Blacks Beach Drum 21,Mackay,,,,,,,,,1,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Alive,Caloundra,Active,Caloundra Net 11,Sunshine Coast South & Bribie Island,,,1,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Alive,Noosa,Active,Noosa Net 2,Sunshine Coast North,,,,,,,1,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Alive Total,,,,,,,1,,,,1,,1,,,,3
